landmark_0_x,landmark_1_x,landmark_2_x,landmark_3_x,landmark_4_x,landmark_5_x,landmark_6_x,landmark_7_x,landmark_8_x,landmark_9_x,landmark_10_x,landmark_11_x,landmark_12_x,landmark_13_x,landmark_14_x,landmark_15_x,landmark_16_x,landmark_17_x,landmark_18_x,landmark_19_x,landmark_20_x,landmark_21_x,landmark_22_x,landmark_23_x,landmark_24_x,landmark_25_x,landmark_26_x,landmark_27_x,landmark_28_x,landmark_29_x,landmark_30_x,landmark_31_x,landmark_32_x,landmark_0_y,landmark_1_y,landmark_2_y,landmark_3_y,landmark_4_y,landmark_5_y,landmark_6_y,landmark_7_y,landmark_8_y,landmark_9_y,landmark_10_y,landmark_11_y,landmark_12_y,landmark_13_y,landmark_14_y,landmark_15_y,landmark_16_y,landmark_17_y,landmark_18_y,landmark_19_y,landmark_20_y,landmark_21_y,landmark_22_y,landmark_23_y,landmark_24_y,landmark_25_y,landmark_26_y,landmark_27_y,landmark_28_y,landmark_29_y,landmark_30_y,landmark_31_y,landmark_32_y,landmark_0_z,landmark_1_z,landmark_2_z,landmark_3_z,landmark_4_z,landmark_5_z,landmark_6_z,landmark_7_z,landmark_8_z,landmark_9_z,landmark_10_z,landmark_11_z,landmark_12_z,landmark_13_z,landmark_14_z,landmark_15_z,landmark_16_z,landmark_17_z,landmark_18_z,landmark_19_z,landmark_20_z,landmark_21_z,landmark_22_z,landmark_23_z,landmark_24_z,landmark_25_z,landmark_26_z,landmark_27_z,landmark_28_z,landmark_29_z,landmark_30_z,landmark_31_z,landmark_32_z,gesture_label
0.4520096480846405,0.4393378496170044,0.43523213267326355,0.43124860525131226,0.4417816996574402,0.44085168838500977,0.4397869408130646,0.4069153368473053,0.4173288941383362,0.43925660848617554,0.4450312852859497,0.4014008343219757,0.37264391779899597,0.513253390789032,0.4582120478153229,0.5236726403236389,0.5248925089836121,0.5258175134658813,0.5375663638114929,0.510683000087738,0.5364429950714111,0.5098932981491089,0.5287190079689026,0.40849941968917847,0.4024563133716583,0.45207130908966064,0.4820030629634857,0.5218220949172974,0.5601546764373779,0.5303433537483215,0.5580902695655823,0.559640109539032,0.6375356912612915,0.7795861959457397,0.814569890499115,0.8148481845855713,0.8149153590202332,0.8148832321166992,0.8151974678039551,0.8155770897865295,0.79939204454422,0.8033146262168884,0.7483899593353271,0.7485530376434326,0.6955113410949707,0.66949063539505,0.7197661399841309,0.5943604707717896,0.8531913757324219,0.6009465456008911,0.8871768116950989,0.5940541625022888,0.8883571624755859,0.6006502509117126,0.8660149574279785,0.598471999168396,0.12844844162464142,0.049213141202926636,0.13392667472362518,-0.17264996469020844,0.016369042918086052,-0.4302688241004944,-0.03561222553253174,-0.49959608912467957,0.0727592185139656,-0.4055503010749817,0.15073701739311218,0.11395947635173798,0.11401630938053131,0.11385862529277802,0.15228769183158875,0.15251044929027557,0.15227316319942474,0.034245751798152924,0.20723137259483337,0.13550855219364166,0.18533968925476074,-0.08734932541847229,0.32236137986183167,-0.07129610329866409,0.4145555794239044,0.17740896344184875,0.3896237909793854,0.17320147156715393,0.41267791390419006,0.1969497948884964,0.37034252285957336,0.1931852549314499,0.37234970927238464,-0.12233331799507141,0.12175215035676956,0.06978512555360794,0.3102203607559204,0.3676292300224304,0.4869844615459442,0.395508348941803,0.5048248767852783,0.4034345746040344,0.47516247630119324,six
0.5404792428016663,0.546384871006012,0.5414153337478638,0.536465048789978,0.5503652691841125,0.5496378540992737,0.548850417137146,0.5003036260604858,0.5202282667160034,0.5065572261810303,0.5135551691055298,0.39427727460861206,0.4160631597042084,0.4860759675502777,0.47749054431915283,0.5859535336494446,0.6062501072883606,0.6151342391967773,0.6347209215164185,0.6120269894599915,0.6351406574249268,0.5989951491355896,0.6207852959632874,0.41242316365242004,0.42852985858917236,0.4537600576877594,0.5066865086555481,0.5100744962692261,0.530977725982666,0.49210917949676514,0.5104054808616638,0.5718719959259033,0.5982164144515991,0.669855535030365,0.730512261390686,0.7351772785186768,0.7395104765892029,0.7349664568901062,0.7411028742790222,0.747192919254303,0.7772057056427002,0.7844124436378479,0.6595593690872192,0.6589587330818176,0.6380965113639832,0.7610356211662292,0.540634274482727,0.7991093993186951,0.7914958000183105,0.8442893624305725,0.8820306658744812,0.88858962059021,0.8894340991973877,0.8685264587402344,0.8648638129234314,0.8432490229606628,0.07214038074016571,0.07707756012678146,-0.12779392302036285,-0.12455791980028152,-0.3397011458873749,-0.3182092308998108,-0.3612882196903229,-0.3476671278476715,-0.42874056100845337,-0.3894554674625397,-0.3628728687763214,-0.40780970454216003,-0.407884806394577,-0.40816032886505127,-0.3669384717941284,-0.3669796586036682,-0.36742103099823,-0.4914260804653168,-0.3045992851257324,-0.37716954946517944,-0.3233024477958679,-0.4629070460796356,-0.19772696495056152,-0.49449315667152405,0.08800894767045975,-0.4088473916053772,0.18497203290462494,-0.46501728892326355,0.17446787655353546,-0.43996039032936096,0.12563498318195343,-0.39838695526123047,0.16512006521224976,-0.1295625865459442,0.1293502151966095,0.32808801531791687,0.5540159344673157,0.7963483929634094,1.027166485786438,0.8461998701095581,1.0754050016403198,0.8154745101928711,1.0295857191085815,six
0.5422400236129761,0.5399917960166931,0.5341825485229492,0.5280737280845642,0.547307550907135,0.5484730005264282,0.5474100708961487,0.4919526278972626,0.5171615481376648,0.4971056878566742,0.5057286620140076,0.38423633575439453,0.4437292814254761,0.38778576254844666,0.4756653904914856,0.49743685126304626,0.5408896207809448,0.5448952317237854,0.5639806985855103,0.5511093139648438,0.5612975358963013,0.5382797122001648,0.5487058758735657,0.41112852096557617,0.4340595304965973,0.45043256878852844,0.5042054057121277,0.4942857623100281,0.4986021816730499,0.4751960039138794,0.4811977744102478,0.5617594122886658,0.5496965646743774,0.688033401966095,0.7643600702285767,0.7679311633110046,0.7707494497299194,0.7653131484985352,0.7706863284111023,0.7738891243934631,0.7957919239997864,0.80534827709198,0.6795298457145691,0.6790130734443665,0.6419087648391724,0.7532888650894165,0.5060349106788635,0.5453384518623352,0.7734957337379456,0.4137575030326843,0.8500490188598633,0.40044674277305603,0.8586602807044983,0.40002697706222534,0.7993780374526978,0.39697128534317017,0.08120293915271759,0.15008708834648132,-0.029820427298545837,0.040221381932497025,-0.2254685014486313,0.027743373066186905,-0.24006517231464386,0.03720855712890625,-0.2608816921710968,-0.009785694070160389,-0.3131132423877716,-0.3387407660484314,-0.3387954533100128,-0.3389420509338379,-0.29935941100120544,-0.29938533902168274,-0.29962947964668274,-0.3616567850112915,-0.18576134741306305,-0.31271034479141235,-0.262169748544693,-0.349719375371933,-0.09633707255125046,-0.37634316086769104,0.09428515285253525,-0.23176126182079315,0.1754588782787323,-0.24869878590106964,0.17912913858890533,-0.2034061700105667,0.15059256553649902,-0.21020320057868958,0.16329620778560638,-0.1145070344209671,0.11423549801111221,0.26718172430992126,0.4931144118309021,0.6386768221855164,0.8763290047645569,0.6791131496429443,0.9155585169792175,0.6590481400489807,0.92577064037323,six
0.5212629437446594,0.5159145593643188,0.5110742449760437,0.5064078569412231,0.5221773386001587,0.523026168346405,0.5229989886283875,0.4735057055950165,0.5008662343025208,0.4886760711669922,0.49864789843559265,0.39569297432899475,0.44962045550346375,0.3503533899784088,0.42204540967941284,0.4429439902305603,0.4609726667404175,0.47745370864868164,0.4720011353492737,0.4770873486995697,0.4828813672065735,0.4638526737689972,0.4752695858478546,0.41084030270576477,0.4303160607814789,0.4525594711303711,0.49816790223121643,0.4828004240989685,0.4869937598705292,0.46072664856910706,0.4776119291782379,0.5303313136100769,0.5403254628181458,0.8068862557411194,0.8693150877952576,0.8728421330451965,0.8763430714607239,0.8615107536315918,0.8610158562660217,0.8607019186019897,0.8796257972717285,0.8753467798233032,0.7921844720840454,0.7817007899284363,0.7350748181343079,0.7643669843673706,0.5311886668205261,0.48130282759666443,0.7470148801803589,0.3499959111213684,0.774822473526001,0.3133353590965271,0.8082653284072876,0.3212438225746155,0.7783415913581848,0.3313636779785156,0.1686270534992218,0.19269756972789764,0.09051495045423508,0.1319020539522171,-0.1632423996925354,0.05928995460271835,-0.19183142483234406,0.05014555901288986,-0.08493049442768097,0.015852337703108788,-0.19503599405288696,-0.21313348412513733,-0.2133047729730606,-0.2136199176311493,-0.18226143717765808,-0.182301864027977,-0.1826144903898239,-0.22295236587524414,-0.06950806081295013,-0.18295420706272125,-0.14316178858280182,-0.2521286606788635,0.035270340740680695,-0.31332501769065857,0.10182079672813416,-0.24309077858924866,0.07978174835443497,-0.24936915934085846,0.08281337469816208,-0.19078440964221954,0.057797595858573914,-0.2166176587343216,0.06731219589710236,-0.10358872264623642,0.10331355780363083,0.21919985115528107,0.44893190264701843,0.561077356338501,0.7490394115447998,0.596862256526947,0.7804901599884033,0.5959357023239136,0.8238646984100342,six
0.4211903214454651,0.421298086643219,0.4235829710960388,0.42298638820648193,0.42742976546287537,0.43364962935447693,0.43672439455986023,0.4262000024318695,0.44109779596328735,0.41628697514533997,0.42150214314460754,0.4432806670665741,0.43386727571487427,0.40190988779067993,0.35812216997146606,0.4309009313583374,0.3966716527938843,0.43650320172309875,0.40158721804618835,0.43269360065460205,0.4141008257865906,0.4293254613876343,0.4139837920665741,0.4313422739505768,0.41986483335494995,0.44178107380867004,0.4017575681209564,0.48531100153923035,0.4722718894481659,0.4712164103984833,0.488643616437912,0.5111444592475891,0.48233193159103394,0.8430362939834595,0.8832905888557434,0.8840374946594238,0.885765016078949,0.8836536407470703,0.8836601972579956,0.884610652923584,0.8766762018203735,0.8851590156555176,0.813829243183136,0.809765636920929,0.7548951506614685,0.7655223608016968,0.5556780099868774,0.5279617309570312,0.6534885168075562,0.5745570659637451,0.680043637752533,0.5936757922172546,0.7076383829116821,0.6094991564750671,0.6915985941886902,0.5939821600914001,0.1658226102590561,0.18832629919052124,0.20476122200489044,0.257633775472641,0.016081485897302628,0.03906254470348358,0.012721533887088299,0.029695698991417885,-0.07519960403442383,-0.0862586498260498,0.06328155845403671,0.05568955838680267,0.055485799908638,0.055338941514492035,0.024669647216796875,0.024412844330072403,0.024145502597093582,0.051561132073402405,-0.05399071052670479,0.07144340872764587,0.02840191312134266,0.07173041254281998,-0.08719287067651749,-0.03494573384523392,-0.20315560698509216,-0.1324610561132431,-0.17532101273536682,-0.21985125541687012,-0.14725403487682343,-0.1406586617231369,-0.13120363652706146,-0.10861527174711227,-0.1660003960132599,0.0395284965634346,-0.04048333689570427,0.3446526527404785,0.2556664049625397,0.13478776812553406,0.011226755566895008,0.11310319602489471,-0.003866553772240877,0.15313801169395447,0.06544523686170578,six
0.43402740359306335,0.43793246150016785,0.4343738257884979,0.43721964955329895,0.42797422409057617,0.4229194223880768,0.416639506816864,0.465816855430603,0.41289931535720825,0.4260128140449524,0.42390191555023193,0.5083681344985962,0.38257259130477905,0.5794485211372375,0.3339870274066925,0.519911527633667,0.3560712933540344,0.5343243479728699,0.3502254784107208,0.5203440189361572,0.36582544445991516,0.5089080929756165,0.36668986082077026,0.4686265289783478,0.38634437322616577,0.5048168897628784,0.34261754155158997,0.49806568026542664,0.40322253108024597,0.4800187647342682,0.42497265338897705,0.5089715123176575,0.4174424409866333,0.8251044154167175,0.8445447087287903,0.8435958027839661,0.8426578044891357,0.847487211227417,0.8482860922813416,0.8495535254478455,0.8179662227630615,0.8748528361320496,0.7979737520217896,0.7931323647499084,0.7401626110076904,0.7495101690292358,0.5675526261329651,0.5697132349014282,0.7044453620910645,0.7668536305427551,0.7415417432785034,0.8163625001907349,0.7591972351074219,0.8188474178314209,0.7378523945808411,0.8062812685966492,0.17414630949497223,0.2047852873802185,0.2537757456302643,0.409644216299057,0.21451355516910553,0.35435032844543457,0.21973353624343872,0.34491440653800964,0.15741470456123352,0.33260276913642883,0.10592155158519745,0.06048723682761192,0.06043952330946922,0.06040497124195099,0.05861985310912132,0.05850667506456375,0.05816398933529854,0.008254645392298698,-0.09417804330587387,0.057377442717552185,0.053139615803956985,-0.06161685287952423,-0.12816722691059113,0.06682956963777542,0.0006006719195283949,0.26183682680130005,0.06667523086071014,0.28632792830467224,0.12279032915830612,0.26102080941200256,0.15304799377918243,0.2601596415042877,0.11161842197179794,0.026771308854222298,-0.027890494093298912,0.3136090934276581,0.2404070347547531,0.26707878708839417,0.23099276423454285,0.2690671384334564,0.23944362998008728,0.3303740620613098,0.355844646692276,six
0.44344562292099,0.45857131481170654,0.46850520372390747,0.4763331711292267,0.438406765460968,0.436881959438324,0.431212455034256,0.4978511929512024,0.4164098799228668,0.46258345246315,0.4322088956832886,0.553903341293335,0.35651102662086487,0.5692832469940186,0.3077187240123749,0.5550978183746338,0.32126715779304504,0.5707325339317322,0.3099079132080078,0.5476741194725037,0.3345133662223816,0.5384085178375244,0.34481415152549744,0.5021911263465881,0.38324740529060364,0.550327479839325,0.3926485478878021,0.5349759459495544,0.44634443521499634,0.5215261578559875,0.45407527685165405,0.5165436267852783,0.4784528613090515,0.2903212308883667,0.18662364780902863,0.18488377332687378,0.18917381763458252,0.18878313899040222,0.19110466539859772,0.20028527081012726,0.264523983001709,0.22109448909759521,0.32453247904777527,0.31497347354888916,0.35246744751930237,0.3331678509712219,0.5442488789558411,0.529742419719696,0.7211477160453796,0.7598457336425781,0.7558115124702454,0.8090874552726746,0.7649441957473755,0.8124068975448608,0.749379575252533,0.791644275188446,0.10272523015737534,0.11646409332752228,0.15581859648227692,0.23604007065296173,0.07800478488206863,0.08554327487945557,0.0889526754617691,0.05634290352463722,0.08705427497625351,0.049418855458498,-0.9193363189697266,-0.9458780288696289,-0.9456811547279358,-0.9458269476890564,-0.939487874507904,-0.9394361972808838,-0.9394408464431763,-0.8371200561523438,-0.805820107460022,-0.8556373119354248,-0.8477951288223267,-0.5149553418159485,-0.4891919493675232,-0.26345646381378174,-0.2931862771511078,-0.24290509521961212,-0.30213043093681335,-0.27882054448127747,-0.34117603302001953,-0.3179415166378021,-0.3712262511253357,-0.2562669813632965,-0.31053265929222107,-0.012483195401728153,0.011965915560722351,0.2543482184410095,0.24432888627052307,0.6323695778846741,0.5818647742271423,0.6755263209342957,0.6269746422767639,0.6038604378700256,0.5420969724655151,six
0.44105151295661926,0.46259450912475586,0.47339969873428345,0.4816135764122009,0.42615416646003723,0.41839075088500977,0.4097956120967865,0.4842279553413391,0.38969820737838745,0.45873674750328064,0.4272262454032898,0.5221642255783081,0.3353016972541809,0.5507524013519287,0.3083302676677704,0.5625389218330383,0.31002289056777954,0.5837493538856506,0.28742969036102295,0.55911785364151,0.3197720944881439,0.5464112162590027,0.3351520895957947,0.4902723729610443,0.370920330286026,0.5541964769363403,0.39852374792099,0.5511314868927002,0.4610561430454254,0.5427179932594299,0.46774473786354065,0.5194955468177795,0.4935378134250641,0.2677553594112396,0.21609798073768616,0.21478502452373505,0.2166232168674469,0.23472167551517487,0.23708267509937286,0.23981261253356934,0.22906716167926788,0.23462222516536713,0.2810608148574829,0.2840299606323242,0.27546563744544983,0.2937999367713928,0.4881497323513031,0.5204401016235352,0.6901977062225342,0.7470610737800598,0.737993597984314,0.8037029504776001,0.7390381693840027,0.797531247138977,0.7223582863807678,0.7719923853874207,0.0215162243694067,0.03970714285969734,0.15502126514911652,0.17433612048625946,0.08332421630620956,0.09799621254205704,0.07993950694799423,0.08646479994058609,0.10506786406040192,0.12304814904928207,-0.9720589518547058,-0.9972711801528931,-0.9969013333320618,-0.9968500137329102,-0.9951784610748291,-0.9951492547988892,-0.9950082898139954,-0.8771210312843323,-0.8657140731811523,-0.9021003246307373,-0.8999639749526978,-0.5544200539588928,-0.545373260974884,-0.3415152430534363,-0.3418245315551758,-0.394136518239975,-0.3692665994167328,-0.4541638493537903,-0.4179140031337738,-0.4912681579589844,-0.4470243752002716,-0.41135433316230774,-0.3786402940750122,-0.02610975317656994,0.025750406086444855,0.24111604690551758,0.25298893451690674,0.7156378030776978,0.6875219941139221,0.7624986171722412,0.7357972860336304,0.6654071807861328,0.6366643309593201,six
0.4229717552661896,0.4275074601173401,0.4358435571193695,0.4440414607524872,0.40295282006263733,0.3949289619922638,0.3869154155254364,0.45669710636138916,0.36945870518684387,0.45311620831489563,0.41274264454841614,0.504836916923523,0.33098191022872925,0.5403311848640442,0.30364930629730225,0.5622700452804565,0.29465779662132263,0.5801962018013,0.2787155508995056,0.5583943724632263,0.3100755512714386,0.5460149049758911,0.3197784721851349,0.4780513346195221,0.36030012369155884,0.5315571427345276,0.40529364347457886,0.5129948258399963,0.43911463022232056,0.5006512403488159,0.44072800874710083,0.49747660756111145,0.46005451679229736,0.34385156631469727,0.31377094984054565,0.31368884444236755,0.3136321008205414,0.3162077069282532,0.31834676861763,0.32052236795425415,0.3089560270309448,0.31489723920822144,0.3388223946094513,0.3571186661720276,0.3061530888080597,0.33383870124816895,0.48122942447662354,0.5167765617370605,0.6672996282577515,0.7269698977470398,0.7159191370010376,0.7812413573265076,0.7210866808891296,0.7775023579597473,0.7023414373397827,0.7580540180206299,0.0497036837041378,0.059321094304323196,0.15805238485336304,0.17487739026546478,0.09270799905061722,0.12684950232505798,0.07869373261928558,0.10211771726608276,0.11759712547063828,0.1561189740896225,-0.7508201599121094,-0.7747724652290344,-0.7745082974433899,-0.7744949460029602,-0.7737495303153992,-0.7737664580345154,-0.7737559080123901,-0.6937506794929504,-0.6882370710372925,-0.6977826952934265,-0.69724440574646,-0.46969059109687805,-0.4595920145511627,-0.33215758204460144,-0.32698872685432434,-0.38029491901397705,-0.34273260831832886,-0.43480733036994934,-0.38780152797698975,-0.4614676535129547,-0.4109373092651367,-0.39355653524398804,-0.35138270258903503,-0.02615385316312313,0.025862643495202065,0.2569073736667633,0.26728352904319763,0.7373798489570618,0.7169052362442017,0.7847192883491516,0.7655232548713684,0.741352915763855,0.729011595249176,six
0.42397964000701904,0.4070335626602173,0.4134446978569031,0.4199366867542267,0.3879213333129883,0.3807849884033203,0.37368956208229065,0.4313478171825409,0.3597189784049988,0.44151514768600464,0.41367730498313904,0.4973750710487366,0.3269970118999481,0.5337623357772827,0.30364736914634705,0.5622450709342957,0.2918725907802582,0.5803151726722717,0.2797136902809143,0.560462236404419,0.2993919253349304,0.5485772490501404,0.31261348724365234,0.47482210397720337,0.3461155295372009,0.5158694386482239,0.3641843795776367,0.41730353236198425,0.3449293076992035,0.3981075882911682,0.3495276868343353,0.4113544523715973,0.34850186109542847,0.26403987407684326,0.2227693349123001,0.22330522537231445,0.22348745167255402,0.22716861963272095,0.2316506803035736,0.23618748784065247,0.23162831366062164,0.24785825610160828,0.27258819341659546,0.2790195941925049,0.2664296627044678,0.28743553161621094,0.45494216680526733,0.5045012831687927,0.6348689794540405,0.7250763773918152,0.6865434646606445,0.7797451019287109,0.6892661452293396,0.7772051692008972,0.6704490184783936,0.753567636013031,0.09428369998931885,0.07033074647188187,0.3246959149837494,0.3163580298423767,0.5063912272453308,0.4848787784576416,0.5093296766281128,0.48777392506599426,0.6381180286407471,0.6250436305999756,-0.8884431719779968,-0.9143084287643433,-0.9137495756149292,-0.9134576320648193,-0.915221631526947,-0.915084183216095,-0.9147742390632629,-0.8103148341178894,-0.8155191540718079,-0.8238198757171631,-0.8260352611541748,-0.5146846175193787,-0.5235124230384827,-0.35268229246139526,-0.370731920003891,-0.4148908257484436,-0.37296098470687866,-0.46932077407836914,-0.4155704081058502,-0.4981604814529419,-0.44193699955940247,-0.4287044107913971,-0.38281771540641785,0.003915979992598295,-0.004005567170679569,0.13252140581607819,0.1141846626996994,0.5200768113136292,0.44842493534088135,0.5526362061500549,0.48126181960105896,0.40515202283859253,0.35590872168540955,six
